time_key,Product_key,Sales in M
185,168,0.010557509999999999
185,172,0.06523055999999999
185,174,0.00516986
185,175,0.12969276739611965
185,177,0.00018031
185,178,0.02695516999999991
185,179,0.07931282999999999
185,182,0.26304777
185,184,0.04738436
185,190,0.11048916
185,192,0.0079113
185,199,0.0000042000000000000004
185,200,0.002211
185,201,0.1826658
185,202,0.08378787
185,210,3.637978807091713e-18
185,218,0.6850146499999998
185,227,0.000924
185,230,0.34472728
185,233,0.00997738
185,249,0.03217244
185,3,0.4208654800000001
185,332,0.02498255
185,37,0.037707059999999994
185,38,0.06570357533325195
185,39,0.024558
185,4,0.006458149999999999
185,40,0.12312879429289418
185,41,0.015855219999999996
185,45,0.014591041548252104
185,48,0.51310175
185,49,0.00130763
185,5,0.11538646000000007
185,54,0.21745666979154193
185,55,0.21354023000000014
185,6,3.015694449999998
185,7,2.295444406087498
185,73,0.035881350000000006
185,74,-0.0025079811310195913
185,76,0.20047524917040846
185,77,0.05796722360580443
185,78,0.0005683000000000001
185,79,0.13804036
185,8,1.3583684499999995
185,80,0.04299633
185,81,0.004835284877929688
185,9,0.10723148000000002
185,93,0.11095730000000001
185,94,0.016983770000000002
185,95,0.07527537999999999
185,96,0.02008739
185,97,0.03780785892011724
185,98,0.026948065986938476
186,10,0.07683522000000002
186,102,0.000008390000000000001
186,105,0
186,111,0.05571807000000003
186,112,0.00016299000000000004
186,113,0.01756543381996155
186,115,0.05818443
186,116,0.04667372
186,119,0.10170845
186,120,0.00824322
186,124,3.3e-7
186,125,0.01805979471435547
186,13,0.3537423299999998
186,132,0.06084828000000001
186,133,0.01407843
186,134,0.03217604
186,135,0.04490964
186,136,0.01570968314453125
186,139,0.048423719999999996
186,141,0.0002958616955566406
186,147,0.00238215
186,158,0.1894313
186,159,0.31413731
186,161,0.09662375999999999
186,163,0.00349902
186,166,0.03041573
186,167,0.06766269999999999
186,168,0.08318234
186,169,0.02352348
186,173,0.01737056
186,175,0.5183999025059911
186,178,0.0560671
186,179,0.016458311911621094
186,180,0.03794394
186,182,0.17618795
186,184,0.20446941999999999
186,192,0.02376372
186,196,0.02363305
186,201,0.19031488
186,208,0.003111652193603516
186,230,0.3291173600000001
186,238,0.09619218571337079
186,240,0.033742338750610355
186,263,-0.3048804184375
186,3,0.43194433000000004
186,332,0.019219069999999998
186,37,0.026585377143603043
186,38,0.07540959614349366
186,39,0.04691487153564453
186,4,0.01298217
186,40,0.08434403495711805
186,41,0.017655783645629888
186,45,0.003183984477951117
186,48,0.6275457799999998
186,49,0.00241533
186,5,0.07329988
186,54,0.339719237928121
186,55,0.15727404999999994
186,6,4.19717046
186,7,1.8090451555613032
186,73,0.053659439999999996
186,74,0.040726647573010914
186,76,0.2054038649629021
186,77,0.09066822388774522
186,78,0.0016366199999999984
186,79,0.07146823000000001
186,8,1.9746209499999992
186,80,0.03035286
186,81,0.004823423896484375
186,9,0.12255289999999998
186,93,0.41963397999999996
186,94,0.008688259999999998
186,95,0.14602018
186,96,0.00865596
186,97,0.0808960096484375
186,98,0.03621856005859375
187,10,0.014618919999999999
187,102,0.00000109
187,105,0.00013877
187,111,0.00590224
187,112,2.6e-7
187,113,0.004490532975769042
187,13,0.013541439999999998
187,134,0.0044248593798828124
187,139,0.008594290000000001
187,141,0.0011971175
187,158,0.021618
187,159,0.5248315000000001
187,161,0.06814999999999999
187,169,0.021018659999999998
187,175,0.004531174323238726
187,178,0.0415511
187,180,0.019648
187,192,0.00426608
187,233,0.00013343931640624924
187,238,0.17319871425141467
187,3,0.03489101
187,307,0.0008677910937500005
187,37,0.0020516055220031735
187,4,0.00170086
187,40,0.010483530221710205
187,41,0.00122017
187,45,0.0020503678963851926
187,48,0.015496300000000003
187,49,0.00348936
187,5,0.01389871
187,54,0.03756142897079055
187,55,0.00675511
187,6,0.577203
187,7,0.4570650474065209
187,73,0.0029364
187,74,-0.0003804303730201718
187,76,0.02063017971069336
187,77,0.00440996301864624
187,78,0.00017912999999999997
187,8,0.16414139999999997
187,9,0.0373087
187,93,0.12083930000000001
187,95,0.018560810000000004
187,96,0.0030238599999999997
187,97,0.0024670431249999847
187,98,0.00169911
188,10,0.05647679999999994
188,102,0.0000067699999999999996
188,108,0.01511002
188,111,0.010093879999999998
188,112,-0.00000112
188,113,0.004263644419174195
188,115,0.08705249
188,116,0.01704466
188,119,-0.21389148000000002
188,120,0.024561450000000002
188,121,0.025196919999999998
188,123,0.01911648
188,124,0.0037275299999999997
188,125,0.0038310800000000006
188,13,0.04569563
188,132,0.08166912
188,133,0.02014582
188,134,0.013486000000000001
188,135,0.10881948
188,136,0.026785899999999998
188,139,0.28953623
188,141,0.00323498
188,147,0.18636832
188,158,0.3557431
188,159,-0.05270249
188,163,0.0633138
188,167,0.01771596
188,168,0.17676809999999996
188,169,0.06412538000000001
188,171,0.00007937999999999999
188,172,0.00096903
188,174,0.00239202
188,175,0.01370643443710327
188,177,0.02972276
188,178,0.19487307999999998
188,179,0.04268414
188,180,0.08547827999999999
188,182,0.03346462
188,184,-0.48491456
188,187,0.08977413
188,189,6.800000000000001e-7
188,191,0.00072
188,196,0.00814352
188,197,0.000306
188,199,0.00573543
188,200,0.00155656
188,201,0.0328
188,202,0.05132416000000001
188,208,0.00284334
188,210,0.008321640000000002
188,227,0
188,228,0.02194448
188,230,0.12794448
188,231,0.0000981
188,233,-0.16909846000000003
188,249,0.01046555
188,259,0.02570282
188,3,0.74357334
188,37,-0.00903911
188,38,0.04345487
188,39,-2.2737367544323205e-19
188,4,0.013703340000000001
188,40,0.0067863717498397825
188,41,0.032385199999999996
188,45,0.0020295599921417236
188,48,0.5302881100000001
188,49,0.03196102
188,5,0.07475928999999999
188,54,0.04414497652260781
188,55,0.10833802000000001
188,6,5.499994840000006
188,7,0.49332265035502404
188,73,0.037113829999999993
188,74,0.003647175703125
188,76,0.00608391
188,77,0.016801139481048583
188,78,0.0014569400000000005
188,79,0.15847462000000004
188,8,2.3528924599999996
188,80,0.032416839999999995
188,81,0.0010883907025146485
188,9,0.22688005
188,93,0.11252438000000001
188,94,0.004158819999999999
188,95,0.15262203
188,96,0.01528237
188,97,0.04323634
189,10,0.08468810000000003
189,102,0.0000014400000000000002
189,105,0.0005913000000000001
189,108,0.04984776
189,111,0.03341894
189,112,0.00040842
189,113,0.017976740520191194
189,115,0.42082357000000004
189,116,0.02020106
189,119,0.02731894
189,120,0.09088802000000001
189,123,0.0011666600000000001
189,124,0.00051891
189,125,0
189,13,0.22980935
189,133,0.00624522
189,134,0.0314311490032959
189,135,0.10879907999999999
189,136,0.05499318873901367
189,139,0.0063494499999999995
189,141,0.00047803999999999994
189,147,0.025504450000000005
189,159,0.86623147
189,161,0.10254752
189,163,-0.26621186
189,166,0.05166225
189,167,-0.42332576
189,172,0.0852488
189,175,0.056561465869140626
189,177,0.00286781
189,178,0.09133204
189,179,0.059192510000000004
189,180,0.0358733
189,182,0.19376085999999998
189,184,0.05066025
189,189,0.0065456
189,195,0.002394
189,196,0.01214695
189,197,0.0001586
189,199,3e-7
189,202,0.26440968
189,212,0.00305708
189,233,0.00930768
189,238,0.005688039478759765
189,249,0.045364760000000004
189,3,0.37197013
189,331,0.0275257
189,332,0.08355641000000001
189,351,0.006
189,37,0.18596430000000036
189,38,0.07247877
189,39,0.0019708000000000004
189,4,0.011256380000000002
189,40,0.056261229675655375
189,41,0.032549339178924566
189,42,-4.5474735088646416e-18
189,45,0.013704261921879053
189,48,0.6052249400000003
189,49,0.27299612
189,5,0.09409768999999993
189,50,0.9076
189,54,0.11643684449719667
189,55,0.3107664399999998
189,6,5.8637830800000055
189,7,1.544983063697757
189,73,0.03727899
189,74,0.003353465758843422
189,76,0.00614550365768433
189,77,0.04348021005758285
189,78,0.0017925100000000002
189,79,0.10352930999999999
189,8,1.8025440899999996
189,80,0.060858279999999994
189,81,0.042595280801849364
189,9,0.19391451999999995
189,93,0.09223106
189,94,0.01751138
189,95,0.11302760999999999
189,96,0.02497416
189,97,0.045594249921874996
189,98,0.013184803779296875
190,10,0.05840718999999999
190,102,0.0000047200000000000005
190,105,0
190,108,0.037639070000000004
190,111,0.00564512
190,112,0.00004942
190,113,0.013148586665039062
190,115,0.18164464000000002
190,116,0.02140951
190,119,0.02661588
190,120,0.02535864
190,124,0.00016952000000000002
190,125,0.012890439509624988
190,13,0.3658563799999997
190,132,0.009794639999999999
190,133,0.01012618
190,134,0.035793559999999995
190,135,0.047043280000000014
190,136,0.027406622077949052
190,139,0.045183190000000005
190,141,0.0007887988061523437
190,158,0.07732955999999999
190,159,0.68117189
190,161,0.030358060000000003
190,166,0.004835259999999999
190,167,0.010341880000000001
190,168,0.06485401
190,175,0.3325208744786027
190,178,0.028366560000000002
190,179,0.047160940000000005
190,180,0.04546549
190,182,0.19276684
190,187,0.027099520000000002
190,192,0.033402270000000005
190,195,0.03570450000000001
190,196,0.022305300000000004
190,197,0.00016784
190,199,0.08988476
190,202,0.11352644999999999
190,212,0.10932632
190,216,0.08627739999999999
190,230,0.033523199999999996
190,238,0.001239080859375
190,249,0.06441115
190,3,0.32143321
190,332,0.0980779800000002
190,37,0.08881803957519532
190,38,0.07754033379882812
190,39,-0.000032381735458374364
190,4,0.020693350000000003
190,40,0.02585419753820493
190,41,0.1365202095202637
190,42,7.275957614183426e-18
190,45,0.028038593421608242
190,48,0.7158449000000005
190,49,0.22972144
190,5,0.07070756999999997
190,54,0.11520554853700953
190,55,0.42809549999999996
190,6,5.336235239999997
190,7,1.428987980917569
190,73,0.05149017999999999
190,74,0.005946682841453553
190,76,0.20160779030357362
190,77,0.08885495809956552
190,78,0.002953870000000001
190,79,0.9309162800000002
190,8,0.9754430800000005
190,80,0.29298757
190,81,0.0899174187362671
190,9,0.09129895
190,93,0.21040202999999996
190,94,0.016686019999999996
190,95,0.13516156000000001
190,96,0.02985392
190,97,0.0183563323828125
190,98,0.019632645327148437
191,10,0.08465598000000012
191,102,0.00000196
191,105,0
191,108,0.020932690000000004
191,111,0.04224191000000001
191,112,0.00005414
191,113,0.007541982463989256
191,115,0.12479993999999997
191,116,0.08057891
191,119,0.02661588
191,120,0.04284901000000001
191,123,0.00059163
191,124,0.00377537
191,125,0.00280271
191,13,0.31939418999999974
191,132,0.012082100000000002
191,133,0.00333838
191,134,0.012005640000000001
191,135,0.5345363200000001
191,136,0.04895127
191,139,0.030671379999999995
191,158,0.03401912
191,159,0.07797011000000001
191,161,0.26314855
191,163,0.21075363
191,166,0.014614619999999998
191,167,0.00806048
191,168,0.01968285
191,169,0.02335952
191,172,0.00096903
191,175,0.27185123400053046
191,178,0.17621147999999998
191,179,0.12227918400878905
191,180,0.08304941999999998
191,182,0.15068655
191,189,0.04203897
191,190,0.084826
191,192,0.02555884
191,196,0.0930815
191,197,0.00014632
191,202,0.026837649999999998
191,208,0.0018321179064941407
191,212,0.0274792
191,238,0.061347911563947595
191,242,-0.073339884609375
191,248,0.33287428
191,262,-0.008672236796875003
191,3,0.5723032899999999
191,331,0.0922198
191,332,0.04665292
191,37,-0.013658159999999992
191,38,0.09173440000000001
191,39,0.009851619999999993
191,4,0.02678713999999999
191,40,0.18364592447198202
191,41,0.04038058
191,43,0.0008453037707519532
191,45,0.022296675071632115
191,48,0.8549282800000009
191,49,0.28015228999999997
191,5,0.11472031999999993
191,54,0.1991789031005024
191,55,0.13340639999999998
191,6,4.698356000000013
191,7,2.657201915452827
191,73,0.05789764
191,74,0.06554403283305169
191,76,0.1816721789715576
191,77,0.09872553524005089
191,78,0.0007800400000000003
191,79,0.45043863000000006
191,8,1.8094620799999994
191,80,0.16885472999999998
191,81,0.00018176020057678207
191,9,0.16418023999999998
191,93,0.37420605999999995
191,94,0.1268765
191,95,0.18536585000000005
191,96,0.048485609999999985
191,97,0.13132359205312014
191,98,0.08723351861083985
192,10,0.06709748999999998
192,102,0.00000181
192,105,0.0034209899999999996
192,108,0.04285994
192,111,0.02253965
192,112,0.00005199000000000001
192,113,0.023663643794708252
192,115,0.08122471
192,116,0.08536690999999999
192,120,0.048559380000000006
192,122,0.02503566
192,123,0.00920952
192,124,0.00016912999999999997
192,125,0.025983291859130855
192,13,0.4630920299999998
192,132,0.03354535
192,133,0.01055625
192,134,0.03076596
192,135,0.10445898
192,136,0.010511715480957024
192,139,0.013856130000000001
192,141,0.0009580599999999999
192,158,0.04497458
192,159,0.18335452000000002
192,161,0.08400864000000001
192,166,0.10391814
192,167,0.00798069
192,168,0.0194241
192,171,0.000204
192,172,0.01699155
192,173,0.11967134000000001
192,174,0.00583692
192,175,0.24496877688354493
192,178,0.15944604
192,179,0.04352107170043946
192,180,0.054560439999999995
192,181,0.01112876
192,182,0.03814081
192,184,0.021898799999999996
192,185,0.12687526
192,190,0.1549992
192,191,0.002562
192,192,0.00777623
192,195,0.00899802
192,196,0.00218585
192,199,0.004471770000000001
192,202,0.01832448
192,203,0.04514861
192,208,0.021093300000000002
192,212,0.0005343
192,238,0.002310668556747437
192,3,0.5529784800000003
192,331,0.006651920000000007
192,332,0.006541940000000002
192,37,0.16149655988891606
192,38,0.03140677
192,39,0.018009686259765626
192,4,0.024414489999999997
192,40,0.05402136155953882
192,41,0.032139698831787106
192,42,-3.637978807091713e-18
192,45,0.01582333734093763
192,48,0.7205127400000008
192,49,0.00134585
192,5,0.20693973000000002
192,54,0.19714882520310986
192,55,0.19197373000000006
192,6,6.16479595
192,7,2.2586130055908904
192,73,0.07576189
192,74,0.0016231499724960327
192,76,0.330466855317192
192,77,0.08389665118941185
192,78,0.00138923
192,79,0.1406112
192,8,2.0535674900000003
192,80,0.12211573
192,81,0.0331743624609375
192,9,0.21695617
192,93,0.07179147
192,94,0.022071139999999996
192,95,0.13379849
192,96,0.014685909999999998
192,97,-0.04407153574707032
192,98,0.0271384
193,10,0.08444702
193,102,0.0000016099999999999996
193,105,-0.007552949999999998
193,108,0.019938610000000002
193,111,0.00907625
193,112,0.00000334
193,113,0.05763348231018068
193,115,0.0591656
193,116,0.01774902
193,119,0.00000195
193,120,0.00498775
193,123,0.030202080000000003
193,125,0.006182808286132813
193,13,0.3819813199999998
193,132,0.04647881999999999
193,133,0.03154091999999999
193,134,0.01562506
193,135,0.07215262000000001
193,136,0.005784390000000001
193,139,0.005369790000000001
193,141,0.021926590000000003
193,159,0.38641348000000003
193,161,0.013063660000000001
193,163,0.00005366
193,166,0.001014
193,168,0.013024525546875
193,169,-0.03118068
193,171,0.00009866
193,175,0.09592512977989198
193,177,0.00011136
193,178,0.09169392
193,179,0.014309309999999999
193,180,0.05453742
193,189,1.3e-7
193,195,0.0004662
193,210,0.00011934
193,212,0.00306338
193,233,0.0024149599999999994
193,238,0.028446393945465085
193,3,0.36546114
193,307,0.0036964899999999998
193,309,0
193,352,0.02288631
193,37,0.13664368
193,38,0.058656939999999984
193,39,0.026465688623046876
193,4,0.007756419999999999
193,40,0.11786579689881202
193,41,0.05904739159790038
193,45,0.014834359333024325
193,48,0.75249713
193,49,0.00093563
193,5,0.06083415999999999
193,50,0.1450776000000001
193,54,0.24479461345728937
193,55,0.18234634000000002
193,6,3.728624630000005
193,7,2.27699235745443
193,73,0.05491948
193,74,0.0023037654564476012
193,76,0.1830747400184925
193,77,0.07436902598831177
193,78,0.0006124200000000002
193,79,0.19017417000000003
193,8,1.452194930000001
193,80,0.15696086
193,81,0.030530478854713435
193,9,0.08509486000000001
193,93,0.04323822
193,94,0.007307360000000001
193,95,0.14501366000000002
193,96,0.05964889999999999
193,97,0.08009325789062499
193,98,0.018561862194824218
194,10,0.011018839999999995
194,105,0
194,108,0.01360164
194,111,0.01129392
194,112,0.00026124
194,115,0.033910560000000006
194,116,-0.00494487
194,124,0.02226157
194,125,0
194,13,0.018946409999999997
194,135,0.0066015
194,136,7.275957614183426e-18
194,141,0.05
194,173,0.20908682000000003
194,191,0.05781768000000001
194,3,0.02436458
194,39,0.027750430020136836
194,40,0.006646057065429688
194,41,0.14438232
194,42,0.03517957
194,45,0
194,48,0.08147477000000004
194,5,0.005169549999999999
194,54,0.0025396961315656175
194,55,0.01688264
194,6,0.6574320600000001
194,7,0.3289568325755927
194,73,0.0065412199999999995
194,77,0.08164815
194,78,0.00014749999999999998
194,79,0.012160359999999999
194,8,0.12819326
194,80,0.00200408
194,9,0.1668018
194,93,0.01199842
194,94,0.0001706
194,95,0.01604675
194,96,0.0019521
195,10,0.06635104000000001
195,102,0.0000042099999999999995
195,105,0
195,108,0.05054056999999999
195,111,0.017972960000000007
195,112,0.00014361
195,113,0.00507256
195,115,0.04262301000000001
195,116,0.02250116
195,119,0.00019096
195,121,0.0322134
195,122,0.23422576
195,123,0.1725403
195,124,0.05753511
195,125,0.030398790000000002
195,13,0.22142784000000007
195,132,0.037817079999999996
195,133,0.00475
195,134,0.01155824
195,135,0.27485266999999997
195,136,0.04442601
195,139,0.01094601
195,141,0.00349435
195,147,0.05843163
195,159,0.15846446
195,161,0.08692864000000002
195,163,0.014472940000000002
195,166,0.043877769999999996
195,168,0.0027731599999999998
195,169,0.01301658
195,172,0.00096903
195,174,0.0243238
195,175,0.006465039443817139
195,177,0.00424231
195,178,0.02543326
195,179,0.01529461
195,180,0.01361534
195,182,0.10993216
195,192,0.0000011100000000000002
195,199,0.00981042
195,202,0.0324349
195,210,0.018349099999999997
195,249,0.01056511
195,258,0
195,3,0.2729105499999999
195,332,0.02921688
195,37,0.0791966023362124
195,38,0.04146815
195,39,0.0018410999999999998
195,4,0.008650499999999997
195,40,0.0017467086234283446
195,41,0.026410990000000006
195,45,0.00018178
195,48,0.35677597000000005
195,49,-0.22706904000000003
195,5,0.07400349999999994
195,54,0.010745808231201172
195,55,0.3207172200000001
195,6,5.658658320000001
195,7,0.4159378358906747
195,73,0.014150809999999998
195,74,0.00140965
195,76,0.016372987259521486
195,77,0.0029792256866455077
195,78,0.0017594999999999993
195,79,0.13001725
195,8,3.6862917
195,80,0.01727928
195,9,0.15042205000000003
195,93,0.08707506
195,94,0.0017443100000000002
195,95,0.21136238000000002
195,96,0.01404571
195,97,0.00043238999999999994
195,98,0
196,10,0.07144324
196,102,0.00000109
196,105,0.0010290499999999999
196,108,0.05061443000000001
196,111,0.11573048
196,112,0.00011578
196,113,0.03652441103879679
196,115,0.03941592
196,116,0.010178369999999999
196,120,0.010656020000000002
196,122,0.0056431599999999995
196,123,0.01538774
196,125,0
196,13,0.4833078899999994
196,132,0.10070221000000001
196,133,0.07062682999999999
196,134,0.06909026480957031
196,135,0.04128038
196,136,0.018951750000000003
196,139,0.0038413
196,159,0.12468436999999999
196,161,0.0686306
196,163,0.02435104
196,166,0.04865652000000001
196,167,0.01589004
196,168,0.21253992
196,171,0.0001097
196,172,0.0010463900000000001
196,173,0.06446226
196,175,0.3105092806442487
196,178,0.114713
196,179,0.03239304
196,180,0.0288392
196,182,0.17679939999999997
196,185,0.030661199999999996
196,187,0.015726
196,189,0.00743619
196,195,0.03245112
196,196,0.00504887
196,197,-0.0000591
196,201,0.28402033000000004
196,202,0.0024023
196,203,0.0062748000000000005
196,208,0.0026664535516357423
196,212,0.00050694
196,214,0
196,216,0
196,230,0.26105991999999995
196,238,0.04392936443428484
196,249,0.00047625
196,259,0.01130432
196,281,0.0012985200000000003
196,282,0.014932679999999999
196,3,0.31703188000000004
196,309,0
196,332,0.07446729000000002
196,37,0.07723948537597657
196,38,0.05535213187133788
196,39,0.004162609999999997
196,4,0.009086559999999997
196,40,0.08898155736522143
196,41,0.05445416211975099
196,42,-6.3664629124104976e-18
196,43,0.14281354172851563
196,45,0.023005089494567588
196,48,0.45056412000000007
196,49,-0.0050043
196,5,0.11920534999999992
196,54,0.18399598709863296
196,55,0.12453086000000003
196,6,9.687736049999982
196,7,1.5279556610213973
196,73,0.04115386
196,74,0.0031928210229873657
196,76,0.2564423743865967
196,77,0.08163863261439083
196,78,0.0005327299999999999
196,79,0.16893053
196,8,2.3228665300000007
196,80,0.07547696000000001
196,81,0.0008410464025878906
196,9,0.13891140999999999
196,93,0.02198694
196,94,0.006138660000000001
196,95,0.15624445
196,96,0.024975849999999997
196,97,0.04776655263965845
197,10,0.06522623999999999
197,102,0.000013710000000000001
197,105,-0.0065023599999999996
197,108,0.02348438
197,111,0.034059149999999996
197,112,0.00010959000000000001
197,113,0.02989184902580262
197,115,0.16104624
197,116,0.04878131
197,119,7.4e-7
197,120,0.04253021
197,121,0.043167119999999996
197,123,0.06606851999999999
197,124,0.00570145
197,125,0.03773452758044392
197,13,0.4331985300000002
197,132,0.13823505000000003
197,133,0.06388597
197,134,0.0370294551953125
197,136,6.527999854086302e-7
197,139,0.15969608999999998
197,141,0.017092225392150877
197,147,0.00114986
197,158,0.05646153
197,159,0.00190968
197,161,0.08477685
197,163,0.01845503
197,166,0.01376972
197,167,0.112420780078125
197,168,0.013449899999999999
197,171,0.00006693999999999999
197,175,0.1348623803354294
197,178,0.33366335999999996
197,179,0.01608319
197,180,0.09161704
197,182,0.10087285
197,184,0.14366504000000002
197,187,0.09115638000000001
197,189,0
197,190,0.005032
197,192,0.00292258
197,197,0.00013088
197,199,0.012615419999999999
197,202,0.00172375
197,210,0.01051024
197,233,0.0022424463427734376
197,238,0.012220838350450992
197,242,0.057389406171875004
197,249,0.00047075
197,262,0.00454838029296875
197,281,-0.0013366800000000002
197,282,-0.015338880000000001
197,3,0.30114007
197,332,0.0573093
197,37,-0.05324440634033203
197,38,0.04848877391845703
197,39,0.0016574600000000001
197,4,0.01192885
197,40,0.11344465060448645
197,41,0.01693500450073242
197,42,0.07430115546875
197,45,0.009103487208374181
197,48,1.05504582
197,49,-0.30082742000000007
197,5,0.059701179999999986
197,54,0.17134590440858005
197,55,0.18701746
